ImageID,LabelName1,LabelName2,Height,Width,XMin1,XMax1,YMin1,YMax1,XMin2,XMax2,YMin2,YMax2,ReferringExpression
2382601,Spectators,Spectators,401,500,67,117,38,143,18,60,33,143,spectators is standing in the background
2382629,oranges,oranges,334,500,14,122,104,208,391,483,221,271,nobody is holding the oranges is holding the oranges
2382712,skiers,skiers,375,500,208,280,132,374,414,491,156,336,skiers is in the picture
2382754,people,people,334,500,292,431,20,332,203,271,105,228,two people is here
285615,business people,business people,1024,768,121,276,401,601,0,94,333,652,look like business people are they
285632,men,men,768,1024,355,1022,0,767,14,394,0,466,one of the men is wearing a red shirt
285632,man,man,768,1024,355,1022,0,767,14,394,0,466,a man is getting change
285704,Cars,Cars,762,1024,1,396,513,759,844,1000,568,734,the cars aits patiently for traffic to alleviate
285753,Police,Police,1024,1002,261,471,449,789,565,714,464,790,police are on the horses
285753,Police,Police,1024,1002,261,471,449,789,565,714,464,790,police ears safety jackets
285787,diners,diners,683,1024,743,793,194,258,778,825,200,260,another table of diners is in the background
285803,girls,girls,683,1024,194,317,189,485,10,165,141,372,the girls are wearing the pink jackets
285803,girls,girls,683,1024,194,317,189,485,10,165,141,372,two girls are the pigeons flocking close to
2382974,Customers,Customers,375,500,307,498,0,95,0,95,0,124,customers is sitting at the table
285843,boys,boys,714,1024,518,776,84,385,809,1020,118,455,two boys is looking at the camera
285868,men,men,1024,1280,95,707,72,1024,675,1131,323,1023,two men is in the photo
2383023,sheep,sheep,281,500,187,364,116,242,27,175,88,202,the sheep is casting a shadow on the grass
2383025,men,men,375,500,142,240,85,196,301,376,176,279,men is selling fruit
285891,men,men,445,640,448,637,51,389,0,201,109,331,two men is looking at a laptop
285901,Pedestrians,Pedestrians,683,1024,757,773,353,392,748,757,359,383,pedestrians are along the storefront
285905,man,man,768,1024,337,782,170,764,337,782,170,764,a man is wearing a red shirt
285917,butterflies,butterflies,681,1024,88,510,87,443,0,207,157,679,those who like butterflies might like this photo
285917,butterflies,butterflies,681,1024,88,510,87,443,720,1022,0,676,two hungry butterflies is sharing an orange
285946,Men,Men,768,1024,0,117,546,770,506,631,495,656,men is sitting in chairs
285946,Men,Men,768,1024,0,117,546,770,506,631,495,656,men is sitting in the chairs
2383101,skiers,skiers,375,500,234,499,1,259,183,498,254,374,skiers of all skills rides the lift
285950,goats,goats,617,1000,0,533,190,455,535,997,172,462,the goats as black faces
285950,goats,goats,617,1000,0,533,190,455,535,997,172,462,the goats as long ears
285956,cats,cats,288,432,157,221,56,285,221,300,50,284,the cats is looking out the window
285971,military men,military men,1024,1024,598,1022,0,1024,253,445,199,649,two military men are playing with a frisbee
285983,winners,winners,675,1024,473,653,56,572,637,851,65,588,the group of winners are standing on the stage
285987,passengers,passengers,768,1024,487,522,408,435,735,780,369,414,passengers as in the car
285987,men,men,768,1024,173,209,359,531,456,500,300,407,the men is wearing black coats
285999,children,children,960,1280,301,922,212,959,845,948,410,955,two children is in the photo
285999,people,people,960,1280,301,922,212,959,845,948,410,955,two people is playing video games
286000,Tourists,Tourists,683,1024,435,484,592,676,264,294,570,679,tourists are the people
286032,men,men,612,612,222,272,70,127,530,608,32,406,men do talk to each other in small groups
286058,ladies,ladies,768,1024,129,403,49,580,518,651,28,307,"the ladies is wearing their hair tightly pulled back, off of their necks"
286066,people,people,768,1024,436,599,229,705,0,132,357,477,the people as goggles
286066,people,people,768,1024,436,599,229,705,796,849,255,387,the people as ski poles
2383379,fans,fans,500,296,251,294,201,342,197,257,130,201,fans are the people in the stands
2383445,people,people,334,500,358,377,175,203,197,210,142,153,people is on the beach
2383450,players,players,333,500,433,497,159,282,153,232,83,189,players is in the picture
2383463,people,people,333,500,460,461,32,39,182,272,31,274,two people is wearing white helmets
2383463,skateboarders,skateboarders,333,500,424,446,33,231,91,96,96,185,three skateboarders is wearing a white shirt
2383471,men,men,500,333,83,183,123,376,205,333,107,423,young men are the people in this photo
2383507,women,women,333,500,173,202,161,228,361,387,158,222,the women are riding the horses
2383526,elephants,elephants,500,500,235,277,217,252,154,250,390,462,elephants is in the picture
2383557,woman,woman,375,500,380,499,194,374,19,184,86,374,woman on the right is reading a book
2383629,men,men,266,500,254,311,117,208,423,443,153,199,men is on the bikes
2383732,people,people,333,500,261,284,110,126,341,365,86,115,people is in the bleachers
2383747,Children,Children,358,500,258,298,214,339,83,123,213,306,children are the people wearing black suits
2383793,Travelers,Travelers,281,500,467,499,118,241,349,365,127,179,travelers are the people shown
2383860,men,men,323,500,0,268,30,322,270,499,114,322,two men is shown in the photo
2384044,people,people,308,500,199,236,227,307,72,97,261,307,people is looking at the plane
2384151,men,men,333,500,221,360,6,299,100,230,110,284,men is skateboarding
2384155,elephants,elephants,286,500,156,477,70,253,107,239,101,248,elephants is bathing
2384205,men,men,312,500,134,188,56,299,319,432,71,307,four men is in the picture
2384268,men,men,390,500,322,348,189,257,331,391,214,285,men is in the pic
2384342,pedestrians,pedestrians,375,500,88,94,215,233,304,321,219,247,pedestrians is in the photo
2384397,people,people,500,375,49,58,172,198,193,203,153,176,people in a parking lot is in the picture
2384399,men,men,337,500,271,429,73,315,140,227,110,307,men is engaging in these activities
2384410,people,people,464,500,9,193,137,453,229,294,276,356,3 people is in the picture
2384422,Travellers,Travellers,375,500,355,498,8,315,443,486,121,240,travellers are most of these people
2384517,people,people,500,375,135,225,56,368,22,42,81,132,people are they
2384609,stripes,stripes,500,398,112,136,124,141,115,135,149,161,woman in stripes is wearing a white jacket
2384616,children,children,500,375,111,268,88,467,73,211,76,334,children is playing
2384714,bird,bird,324,500,198,498,31,231,18,254,139,287,third bird as their back turned
2384731,cats,cats,333,500,0,267,29,176,256,498,38,317,two cats is pictured
2384783,teammates,teammates,362,500,393,457,65,186,107,175,59,183,teammates is in the dugout
2384810,soccer players,soccer players,333,500,200,351,27,298,142,238,23,304,soccer players is kicking a soccer ball
2384971,Cows,Cows,333,500,0,314,64,272,187,393,122,252,cows is on the grass
2385065,girls,girls,281,500,97,202,0,231,155,345,0,127,girls is in the background
2385132,people,people,333,500,140,222,142,295,207,271,144,303,two people is on the bench
2385300,elephant,elephant,375,500,204,253,76,122,400,498,216,365,the elephants is the subject of the photo
2385476,Spectators,Spectators,500,364,57,84,178,222,113,133,154,211,spectators are the people in the background
2385644,sheep,sheep,250,500,144,172,89,115,290,322,109,131,the sheep as fur
2386013,men,men,333,500,34,234,6,331,245,410,68,331,two men is in the picture
2386082,people,people,347,500,71,121,40,204,237,363,44,344,lots of people is in the background
2386106,women,women,500,333,149,306,48,499,26,191,21,499,two women is in the photo
2386216,people,people,375,500,146,174,200,273,312,333,156,205,people is skiing
2386337,women,women,375,500,411,427,179,223,130,156,181,234,two women is in the picture
2386340,spectators,spectators,281,500,130,137,56,62,26,33,63,73,spectators is in the stands
2386340,players,players,281,500,34,53,207,266,258,282,262,282,baseball players is wearing red
2386464,kids,kids,375,500,170,231,153,280,277,336,168,333,the kids as the sign
2386470,friends,friends,333,500,408,489,103,325,14,193,114,299,friends are they
2386488,skiers,skiers,375,500,137,163,178,248,478,499,170,267,skiers is in this photo
2386613,women,women,334,500,244,308,68,276,176,251,82,301,both women is holding the racket in their left hand
2386637,people,people,375,500,258,275,329,355,39,55,291,326,people are the shadows of
2386678,women,women,324,500,184,362,43,173,217,293,40,254,women is in the photo
2386694,animals,animals,375,500,6,181,217,328,107,135,133,158,a bunch of animals is in the picture
2386701,rider,rider,500,500,352,432,176,324,73,119,228,308,the 2nd rider from the right is wearing number 78
2386751,birds,birds,333,500,40,84,189,228,414,468,178,222,the birds is on the rocks
2386796,people,people,375,500,8,122,0,145,165,227,0,105,people is in the restaurant
2386940,baby's parents,baby's parents,375,500,77,323,31,328,263,389,73,323,the baby's parents are the large goats
2386956,soccer player,soccer player,331,500,69,254,19,315,179,396,11,311,a soccer player is wearing the blue shirt
2387144,people,people,375,500,0,32,138,365,3,73,156,363,people is standing in the picture
2387195,people,people,375,500,16,41,257,339,51,69,250,342,people is in the picture
2387249,kids,kids,333,500,124,233,49,274,258,383,63,298,the kids is wearing ski gear
2387294,soldiers,soldiers,374,500,81,152,179,331,316,352,149,239,soldiers is the photo of
2387503,girls,girls,375,500,206,421,65,342,0,182,160,374,girls is playing the game
2387507,Cyclists,Cyclists,375,500,362,394,242,315,409,437,233,305,cyclists are the people in the lower right corner of the picture
2387515,people,people,375,500,151,155,144,157,484,492,144,159,people is walking at the sidewalk
2387551,cows,cows,374,500,32,79,174,259,327,468,141,277,cows is in the picture
2387601,children,children,375,500,259,456,149,374,49,196,138,374,children are by the stuffed animals
2387642,potatoes,potatoes,333,500,147,216,23,85,61,187,142,299,potatoes are covered in gravy
2387693,woman,woman,375,500,21,32,158,181,471,497,160,231,a woman is loading the bus
2387705,men,men,422,500,24,101,108,327,306,371,101,326,men is in the picture
2387711,people,people,269,500,358,498,63,267,68,135,55,155,people is there
2387794,girls,girls,366,500,143,227,154,289,199,335,163,295,two girls are in this photo
2387819,people,people,500,333,0,40,223,400,288,319,295,362,some people is sitting on the animal
2388076,players,players,333,500,259,418,9,332,92,214,41,332,team players are they
2388101,men,men,375,500,305,368,143,248,434,504,148,239,three men is on the stage
2388219,Giraffes,Giraffes,500,375,100,232,63,402,135,211,275,432,giraffes is in the photo
2388250,surfers,surfers,375,500,222,259,181,250,336,356,144,168,surfers are these men
2388292,Pedestrians,Pedestrians,500,333,44,56,317,354,121,130,324,352,pedestrians is in the picture
2388378,skiers,skiers,375,500,296,356,151,300,407,454,160,286,skiers is standing on the hilltop
2388382,Skiers,Skiers,282,500,117,202,109,280,237,284,117,244,skiers is on top of the hill
2388629,ladies,ladies,375,500,0,284,61,374,361,438,231,365,ladies is pictured
2388700,Riders,Riders,398,500,263,325,122,231,5,45,128,236,riders is on top of the animals
2388730,pedestrians,pedestrians,500,333,261,291,297,343,193,204,295,322,pedestrians is pictured
2388735,man,man,333,500,238,465,35,332,0,231,0,332,the man is in the photo
2388943,people,people,333,500,196,208,91,134,150,162,93,129,a bunch of people is behind the man
2388971,Passerbys,Passerbys,333,500,354,371,227,280,206,219,236,272,passerbys is there
2389003,Man,Man,500,333,26,55,302,396,208,229,311,380,man on the left is wearing a black jacket
2389003,Man,Man,500,333,26,55,302,396,208,229,311,380,man on left is wearing a backpack
2389025,people,people,500,500,113,132,112,150,309,331,113,141,4 people is in the photo
2389104,Cows,Cows,375,500,209,298,197,298,227,266,188,210,cows is looking at the camera
2389150,players,players,333,500,240,258,268,308,308,327,54,79,tennis players is playing tennis
2389396,men,men,333,500,94,186,35,333,273,479,68,333,the two men is playing frisbee
2389588,people,people,374,500,0,87,77,273,260,295,79,117,people is present
2389732,people,people,332,500,336,386,187,264,93,125,156,259,people is walking in the rain
2389782,drivers,drivers,357,500,44,67,185,200,316,355,191,214,two drivers is in the picture
2389893,strays,strays,500,331,51,228,272,425,4,51,144,215,they are strays ns the cats
2389940,men,men,334,500,139,275,122,332,382,438,45,183,men is the holding bags
2390053,spectators,spectators,362,500,18,47,180,235,179,206,177,225,spectators are the people in the background
2390114,men,men,375,500,221,289,142,303,282,348,147,304,men is carrying the surfboard
2390203,townspeople,townspeople,500,332,30,86,375,484,305,332,354,453,townspeople is pictured
2390239,Baseball fans,Baseball fans,332,500,318,345,62,94,51,78,65,100,baseball fans can be seen in the stadium
2390320,horses,horses,375,500,92,142,94,231,180,234,97,223,the horses is pulling the cart
2390320,audience,audience,375,500,68,98,14,57,163,181,33,58,audience is watching the show
